#	Isochrone	Z = 0.01900		Age = 	6.310e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	8.40	3.77586102	3.5248	4.3847	3.4906	-0.4913	-6.192	0.548	-0.862	-2.476	-3.874	-5.963	-8.025	-8.486	-9.326	-0.12322381
	8.40	3.77598667	3.4637	4.3913	3.4897	-0.5089	-6.208	0.549	-0.859	-2.473	-3.873	-5.973	-8.044	-8.506	-9.346	-0.12321827
	8.40	3.77610373	3.2942	4.3950	3.4889	-0.5375	-6.218	0.556	-0.851	-2.465	-3.866	-5.977	-8.056	-8.518	-9.358	-0.12321312
	8.40	3.77614427	2.8599	4.3873	3.4888	-0.5919	-6.198	0.580	-0.827	-2.441	-3.843	-5.956	-8.037	-8.500	-9.340	-0.12321133
	8.40	3.77616119	2.5903	4.3813	3.4887	-0.6293	-6.183	0.596	-0.810	-2.424	-3.826	-5.941	-8.022	-8.485	-9.325	-0.12321059
	8.40	3.77616858	2.4502	4.3781	3.4886	-0.6503	-6.175	0.605	-0.801	-2.415	-3.817	-5.932	-8.014	-8.477	-9.317	-0.12321026
	8.40	3.77617168	2.3684	4.3762	3.4886	-0.6634	-6.171	0.611	-0.795	-2.409	-3.812	-5.927	-8.010	-8.473	-9.313	-0.12321012
	8.40	3.77617431	2.2946	4.3745	3.4885	-0.6757	-6.166	0.616	-0.790	-2.404	-3.806	-5.923	-8.005	-8.469	-9.308	-0.12321001
	8.40	3.77617693	2.2191	4.3727	3.4885	-0.6886	-6.162	0.622	-0.784	-2.398	-3.801	-5.918	-8.001	-8.465	-9.304	-0.12320989
	8.40	3.77617955	2.1452	4.3709	3.4884	-0.7017	-6.157	0.627	-0.779	-2.393	-3.795	-5.913	-7.997	-8.460	-9.300	-0.12320978
	8.40	3.77618217	2.0696	4.3689	3.4884	-0.7155	-6.152	0.633	-0.773	-2.387	-3.789	-5.908	-7.992	-8.456	-9.295	-0.12320966
	8.40	3.77618480	1.9955	4.3670	3.4883	-0.7296	-6.147	0.639	-0.766	-2.381	-3.784	-5.903	-7.987	-8.451	-9.290	-0.12320955
	8.40	3.77618742	1.9213	4.3649	3.4883	-0.7442	-6.142	0.645	-0.760	-2.374	-3.777	-5.897	-7.982	-8.446	-9.286	-0.12320943
	8.40	3.77619004	1.8455	4.3628	3.4882	-0.7598	-6.137	0.652	-0.753	-2.368	-3.771	-5.891	-7.977	-8.441	-9.280	-0.12320932
	8.40	3.77619267	1.7712	4.3605	3.4882	-0.7757	-6.131	0.659	-0.746	-2.361	-3.764	-5.885	-7.972	-8.436	-9.275	-0.12320920
	8.40	3.77619529	1.6967	4.3582	3.4881	-0.7923	-6.126	0.666	-0.739	-2.353	-3.757	-5.879	-7.966	-8.430	-9.270	-0.12320908
	8.40	3.77619791	1.6206	4.3558	3.4880	-0.8100	-6.119	0.674	-0.731	-2.346	-3.749	-5.872	-7.960	-8.424	-9.264	-0.12320897
	8.40	3.77620053	1.5458	4.3532	3.4880	-0.8282	-6.113	0.681	-0.724	-2.338	-3.741	-5.866	-7.954	-8.418	-9.258	-0.12320885
	8.40	3.77620316	1.4708	4.3506	3.4879	-0.8475	-6.106	0.690	-0.715	-2.330	-3.733	-5.858	-7.948	-8.412	-9.251	-0.12320874
	8.40	3.77620578	1.3942	4.3477	3.4878	-0.8681	-6.099	0.698	-0.706	-2.320	-3.725	-5.851	-7.941	-8.405	-9.244	-0.12320862
	8.40	3.77620840	1.3188	4.3448	3.4877	-0.8897	-6.092	0.708	-0.697	-2.311	-3.715	-5.843	-7.933	-8.398	-9.237	-0.12320851
	8.40	3.77621102	1.2416	4.3415	3.4876	-0.9130	-6.084	0.718	-0.687	-2.301	-3.705	-5.834	-7.926	-8.390	-9.230	-0.12320839
	8.40	3.77621365	1.1655	4.3382	3.4875	-0.9376	-6.075	0.728	-0.676	-2.290	-3.695	-5.825	-7.918	-8.383	-9.222	-0.12320828
	8.40	3.77621627	1.0890	4.3346	3.4874	-0.9639	-6.067	0.739	-0.665	-2.279	-3.684	-5.815	-7.909	-8.374	-9.213	-0.12320816
	8.40	3.77621889	1.0106	4.3307	3.4873	-0.9930	-6.057	0.752	-0.652	-2.266	-3.672	-5.805	-7.900	-8.365	-9.204	-0.12320804
	8.40	3.77622342	0.8887	4.3267	3.4872	-1.0453	-6.047	0.765	-0.639	-2.253	-3.659	-5.794	-7.890	-8.355	-9.194	-0.12320784
#	Isochrone	Z = 0.01900		Age = 	2.818e+08 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	8.45	0.15000001	0.1500	-2.5109	3.5183	5.1443	11.047	15.682	14.472	12.910	11.813	10.556	9.187	8.487	8.226	-9.59274740
	8.45	0.20000000	0.2000	-2.2367	3.5399	5.0814	10.362	14.679	13.498	11.996	10.961	9.814	8.600	7.874	7.671	-6.50542581
	8.45	0.25000000	0.2500	-2.0491	3.5514	5.0367	9.893	14.012	12.831	11.365	10.370	9.299	8.190	7.435	7.234	-4.81334753
	8.45	0.30000001	0.3000	-1.9002	3.5605	5.0034	9.521	13.475	12.287	10.849	9.888	8.882	7.866	7.079	6.867	-3.76315853
	8.45	0.34999999	0.3500	-1.7715	3.5691	4.9761	9.199	13.022	11.820	10.400	9.466	8.515	7.579	6.759	6.535	-3.05614800
	8.45	0.40000001	0.4000	-1.6307	3.5769	4.9244	8.847	12.555	11.363	9.962	9.050	8.149	7.251	6.426	6.203	-2.55202682
	8.45	0.44999999	0.4500	-1.5089	3.5859	4.8898	8.542	12.122	10.986	9.610	8.725	7.882	6.960	6.180	5.978	-2.17685426
	8.45	0.50000000	0.5000	-1.3887	3.5962	4.8564	8.242	11.681	10.606	9.258	8.403	7.627	6.674	5.948	5.765	-1.88823797
	8.45	0.60000002	0.6000	-1.1356	3.6198	4.7769	7.609	10.720	9.716	8.455	7.661	6.992	6.091	5.377	5.255	-1.47625717
	8.45	0.63876939	0.6388	-1.0303	3.6310	4.7438	7.346	10.285	9.315	8.101	7.337	6.711	5.854	5.137	5.045	-1.35659966
	8.45	0.69999999	0.7000	-0.8766	3.6472	4.6944	6.962	9.621	8.728	7.590	6.883	6.306	5.508	4.832	4.756	-1.19890256
	8.45	0.73720175	0.7372	-0.7740	3.6603	4.6668	6.705	9.131	8.314	7.236	6.578	6.033	5.284	4.649	4.580	-1.11795584
	8.45	0.80000001	0.8000	-0.6116	3.6819	4.6261	6.299	8.346	7.670	6.683	6.104	5.606	4.936	4.373	4.311	-1.00113983
	8.45	0.89999998	0.9000	-0.3656	3.7190	4.5798	5.684	7.153	6.721	5.880	5.407	4.994	4.451	4.008	3.957	-0.85396262
	8.45	1.00000000	1.0000	-0.1402	3.7497	4.5229	5.121	6.167	5.946	5.227	4.826	4.460	4.010	3.653	3.613	-0.74074074
	8.45	1.10000002	1.1000	0.0686	3.7744	4.4544	4.599	5.359	5.276	4.655	4.299	3.973	3.601	3.295	3.263	-0.65130752
	8.45	1.20000005	1.1999	0.2654	3.7960	4.3820	4.107	4.656	4.664	4.128	3.811	3.519	3.208	2.950	2.910	-0.57912395
	8.45	1.28157485	1.2815	0.4055	3.8122	4.3350	3.756	4.201	4.243	3.765	3.478	3.213	2.934	2.715	2.681	-0.52992190
	8.45	1.29999995	1.2999	0.4356	3.8157	4.3250	3.681	4.105	4.152	3.688	3.406	3.146	2.878	2.664	2.632	-0.51980772
	8.45	1.39999998	1.3998	0.5888	3.8344	4.2787	3.298	3.623	3.690	3.292	3.047	2.815	2.596	2.410	2.386	-0.47031994
	8.45	1.50000000	1.4998	0.7227	3.8552	4.2582	2.963	3.216	3.281	2.947	2.742	2.547	2.369	2.224	2.199	-0.42849231
	8.45	1.59956098	1.5993	0.8498	3.8791	4.2545	2.645	2.863	2.880	2.617	2.464	2.319	2.189	2.083	2.065	-0.39288473
	8.45	1.60000002	1.5997	0.8504	3.8792	4.2545	2.644	2.861	2.879	2.616	2.463	2.318	2.189	2.083	2.064	-0.39273920
	8.45	1.60631096	1.6060	0.8579	3.8807	4.2544	2.625	2.840	2.856	2.597	2.447	2.305	2.178	2.075	2.057	-0.39065757
	8.45	1.70000005	1.6996	0.9667	3.9006	4.2501	2.353	2.562	2.526	2.325	2.219	2.123	2.025	1.960	1.949	-0.36187632
	8.45	1.79999995	1.7996	1.0742	3.9191	4.2414	2.085	2.277	2.217	2.072	2.002	1.941	1.875	1.834	1.820	-0.33500274
	8.45	1.89999998	1.8995	1.1744	3.9352	4.2292	1.834	2.014	1.958	1.854	1.810	1.771	1.730	1.705	1.698	-0.31142170
	8.45	1.95000005	1.9494	1.2222	3.9427	4.2224	1.714	1.887	1.837	1.752	1.719	1.689	1.659	1.640	1.635	-0.30069035
	8.45	1.97262216	1.9720	1.2432	3.9455	4.2177	1.662	1.831	1.784	1.706	1.677	1.650	1.624	1.607	1.602	-0.29604447
	8.45	2.00000000	1.9994	1.2684	3.9487	4.2112	1.599	1.763	1.721	1.651	1.625	1.603	1.582	1.567	1.562	-0.29058670
	8.45	2.20000005	2.1991	1.4474	3.9718	4.1660	1.152	1.296	1.299	1.282	1.277	1.278	1.289	1.287	1.287	-0.25550276
	8.45	2.22758198	2.2266	1.4708	3.9747	4.1598	1.093	1.234	1.243	1.233	1.231	1.235	1.249	1.249	1.249	-0.25124113
	8.45	2.43151116	2.4301	1.6401	3.9938	4.1047	0.670	0.809	0.870	0.893	0.906	0.925	0.955	0.965	0.974	-0.22322009
	8.45	2.50000000	2.4984	1.6954	3.9990	4.0822	0.531	0.669	0.745	0.778	0.796	0.816	0.855	0.865	0.875	-0.21500434
	8.45	2.61284685	2.6110	1.7832	4.0065	4.0437	0.312	0.450	0.550	0.594	0.614	0.640	0.686	0.702	0.712	-0.20256406
	8.45	2.75242424	2.7501	1.8907	4.0133	3.9857	0.043	0.179	0.304	0.357	0.378	0.409	0.462	0.485	0.495	-0.18882108
	8.45	2.86874032	2.8659	1.9792	4.0161	3.9263	-0.178	-0.048	0.091	0.150	0.170	0.203	0.260	0.284	0.295	-0.17855954
	8.45	2.96751642	2.9642	2.0537	4.0155	3.8643	-0.364	-0.242	-0.099	-0.039	-0.019	0.013	0.070	0.093	0.105	-0.17058290
	8.45	3.00000000	2.9965	2.0781	4.0145	3.8406	-0.425	-0.306	-0.165	-0.105	-0.085	-0.054	0.002	0.024	0.036	-0.16809413
	8.45	3.06341362	3.0595	2.1251	4.0122	3.7933	-0.543	-0.431	-0.294	-0.234	-0.213	-0.185	-0.131	-0.112	-0.099	-0.16341376
	8.45	3.13703370	3.1326	2.1794	4.0068	3.7277	-0.678	-0.577	-0.452	-0.395	-0.375	-0.351	-0.302	-0.288	-0.276	-0.15825788
	8.45	3.20064378	3.1957	2.2272	3.9992	3.6583	-0.798	-0.708	-0.603	-0.550	-0.531	-0.511	-0.472	-0.463	-0.453	-0.15402663
	8.45	3.25585365	3.2503	2.2692	3.9892	3.5834	-0.903	-0.814	-0.739	-0.693	-0.683	-0.664	-0.635	-0.634	-0.624	-0.15051114
	8.45	3.28069925	3.2749	2.2891	3.9841	3.5466	-0.953	-0.864	-0.804	-0.765	-0.756	-0.744	-0.720	-0.719	-0.709	-0.14897437
	8.45	3.30376649	3.2977	2.3096	3.9803	3.5138	-1.004	-0.914	-0.867	-0.833	-0.823	-0.819	-0.798	-0.797	-0.788	-0.14757188
	8.45	3.31807089	3.3118	2.3253	3.9799	3.4986	-1.043	-0.955	-0.907	-0.874	-0.864	-0.860	-0.839	-0.839	-0.829	-0.14671367
	8.45	3.32833982	3.3220	2.3414	3.9835	3.4980	-1.084	-0.998	-0.938	-0.898	-0.888	-0.878	-0.854	-0.854	-0.844	-0.14610292
	8.45	3.33559179	3.3291	2.3607	3.9921	3.5141	-1.132	-1.052	-0.962	-0.910	-0.897	-0.878	-0.845	-0.842	-0.832	-0.14567426
	8.45	3.34044242	3.3339	2.3930	4.0108	3.5573	-1.213	-1.129	-0.978	-0.910	-0.890	-0.864	-0.810	-0.794	-0.779	-0.14538876
	8.45	3.34180164	3.3353	2.4230	4.0272	3.5928	-1.287	-1.192	-0.988	-0.905	-0.882	-0.848	-0.773	-0.752	-0.730	-0.14530894
	8.45	3.34255052	3.3360	2.4570	4.0434	3.6240	-1.373	-1.262	-1.005	-0.909	-0.878	-0.838	-0.746	-0.722	-0.694	-0.14526499
	8.45	3.34265471	3.3361	2.4443	4.0410	3.6269	-1.341	-1.233	-0.984	-0.889	-0.859	-0.820	-0.730	-0.707	-0.680	-0.14525888
	8.45	3.34283638	3.3363	2.4029	4.0276	3.6149	-1.237	-1.139	-0.935	-0.853	-0.829	-0.795	-0.720	-0.698	-0.677	-0.14524822
	8.45	3.34307742	3.3365	2.3954	4.0100	3.5520	-1.219	-1.136	-0.987	-0.920	-0.900	-0.875	-0.821	-0.806	-0.792	-0.14523408
	8.45	3.34340572	3.3368	2.4170	3.9922	3.4592	-1.273	-1.199	-1.104	-1.050	-1.037	-1.018	-0.985	-0.982	-0.972	-0.14521483
	8.45	3.34384942	3.3373	2.4310	3.9722	3.3653	-1.307	-1.237	-1.202	-1.171	-1.165	-1.165	-1.156	-1.156	-1.150	-0.14518882
	8.45	3.34426808	3.3377	2.4342	3.9550	3.2934	-1.315	-1.246	-1.260	-1.250	-1.259	-1.268	-1.283	-1.292	-1.292	-0.14516428
	8.45	3.34472752	3.3381	2.4323	3.9372	3.2239	-1.311	-1.218	-1.280	-1.303	-1.328	-1.352	-1.396	-1.414	-1.420	-0.14513736
	8.45	3.34525228	3.3386	2.4260	3.9168	3.1486	-1.295	-1.156	-1.273	-1.339	-1.391	-1.434	-1.510	-1.549	-1.558	-0.14510663
	8.45	3.34562922	3.3390	2.4190	3.9013	3.0938	-1.278	-1.106	-1.244	-1.345	-1.419	-1.486	-1.588	-1.643	-1.661	-0.14508456
	8.45	3.34602237	3.3394	2.4094	3.8840	3.0343	-1.254	-1.025	-1.177	-1.331	-1.433	-1.534	-1.665	-1.743	-1.763	-0.14506154
	8.45	3.34643173	3.3398	2.3963	3.8642	2.9683	-1.221	-0.926	-1.070	-1.300	-1.441	-1.582	-1.754	-1.858	-1.879	-0.14503759
	8.45	3.34684420	3.3402	2.3795	3.8418	2.8954	-1.179	-0.802	-0.928	-1.246	-1.443	-1.621	-1.837	-1.988	-2.012	-0.14501346
	8.45	3.34726644	3.3406	2.3572	3.8159	2.8143	-1.123	-0.639	-0.719	-1.151	-1.413	-1.661	-1.924	-2.117	-2.156	-0.14498876
	8.45	3.34768844	3.3410	2.3279	3.7874	2.7296	-1.050	-0.363	-0.489	-1.040	-1.361	-1.663	-1.992	-2.244	-2.286	-0.14496409
	8.45	3.34810352	3.3414	2.2888	3.7610	2.6630	-0.952	0.008	-0.218	-0.890	-1.268	-1.616	-2.017	-2.326	-2.375	-0.14493983
	8.45	3.34851861	3.3418	2.2365	3.7394	2.6291	-0.821	0.400	0.061	-0.709	-1.130	-1.511	-1.982	-2.338	-2.395	-0.14491557
	8.45	3.34892726	3.3422	2.1740	3.7217	2.6207	-0.665	0.821	0.359	-0.497	-0.954	-1.370	-1.895	-2.303	-2.363	-0.14489170
	8.45	3.34932876	3.3426	2.1276	3.7069	2.6082	-0.549	1.184	0.605	-0.322	-0.812	-1.251	-1.837	-2.287	-2.346	-0.14486826
	8.45	3.34952807	3.3428	2.1180	3.7005	2.5922	-0.525	1.318	0.686	-0.271	-0.777	-1.225	-1.838	-2.306	-2.364	-0.14485662
	8.45	3.35003972	3.3433	2.1733	3.6864	2.4806	-0.663	1.445	0.684	-0.341	-0.879	-1.357	-2.023	-2.539	-2.599	-0.14482675
	8.45	3.35054803	3.3438	2.2550	3.6771	2.3616	-0.868	1.432	0.576	-0.499	-1.058	-1.557	-2.257	-2.807	-2.867	-0.14479709
	8.45	3.35098982	3.3442	2.3125	3.6715	2.2817	-1.011	1.409	0.496	-0.606	-1.181	-1.692	-2.415	-2.985	-3.047	-0.14477132
	8.45	3.35149431	3.3447	2.3684	3.6664	2.2055	-1.151	1.381	0.415	-0.713	-1.301	-1.823	-2.569	-3.157	-3.219	-0.14474190
	8.45	3.35202861	3.3452	2.4246	3.6617	2.1308	-1.292	1.343	0.327	-0.825	-1.424	-1.956	-2.724	-3.326	-3.389	-0.14471076
	8.45	3.35257363	3.3457	2.4814	3.6572	2.0561	-1.434	1.301	0.236	-0.940	-1.549	-2.091	-2.879	-3.496	-3.558	-0.14467900
	8.45	3.35321927	3.3463	2.5467	3.6514	1.9676	-1.597	1.272	0.141	-1.066	-1.690	-2.245	-3.059	-3.696	-3.758	-0.14464139
	8.45	3.35376549	3.3468	2.6026	3.6477	1.8967	-1.737	1.231	0.052	-1.176	-1.814	-2.379	-3.208	-3.860	-3.924	-0.14460959
	8.45	3.35429740	3.3472	2.6584	3.6437	1.8251	-1.876	1.196	-0.033	-1.285	-1.936	-2.512	-3.356	-4.023	-4.090	-0.14457863
	8.45	3.35477662	3.3476	2.7100	3.6396	1.7572	-2.005	1.176	-0.106	-1.381	-2.046	-2.633	-3.493	-4.177	-4.246	-0.14455075
	8.45	3.35528827	3.3480	2.7658	3.6357	1.6858	-2.145	1.144	-0.191	-1.489	-2.166	-2.765	-3.640	-4.340	-4.410	-0.14452100
	8.45	3.35576129	3.3484	2.8107	3.6327	1.6291	-2.257	1.114	-0.262	-1.577	-2.263	-2.870	-3.758	-4.470	-4.540	-0.14449350
	8.45	3.35623908	3.3487	2.8428	3.6302	1.5869	-2.337	1.104	-0.307	-1.637	-2.330	-2.944	-3.843	-4.565	-4.636	-0.14446573
	8.45	3.35775447	3.3498	2.8056	3.6331	1.6356	-2.244	1.118	-0.254	-1.567	-2.252	-2.858	-3.745	-4.455	-4.526	-0.14437772
	8.45	3.35924077	3.3508	2.7685	3.6360	1.6845	-2.151	1.131	-0.201	-1.498	-2.174	-2.772	-3.646	-4.345	-4.415	-0.14429148
	8.45	3.36072588	3.3520	2.7196	3.6396	1.7481	-2.029	1.154	-0.129	-1.405	-2.070	-2.657	-3.517	-4.201	-4.270	-0.14420541
	8.45	3.36196470	3.3530	2.6703	3.6434	1.8129	-1.906	1.176	-0.059	-1.312	-1.965	-2.541	-3.386	-4.055	-4.122	-0.14413368
	8.45	3.36317444	3.3540	2.6163	3.6475	1.8833	-1.771	1.204	0.021	-1.209	-1.848	-2.413	-3.242	-3.895	-3.959	-0.14406370
	8.45	3.36422229	3.3549	2.5669	3.6514	1.9483	-1.647	1.228	0.092	-1.116	-1.741	-2.295	-3.110	-3.747	-3.809	-0.14400312
	8.45	3.36537480	3.3559	2.5117	3.6561	2.0225	-1.509	1.254	0.174	-1.009	-1.621	-2.164	-2.959	-3.579	-3.640	-0.14393655
	8.45	3.36666298	3.3571	2.4538	3.6607	2.0988	-1.365	1.296	0.267	-0.892	-1.493	-2.027	-2.800	-3.406	-3.468	-0.14386221
	8.45	3.36843657	3.3588	2.3855	3.6662	2.1895	-1.194	1.344	0.375	-0.755	-1.343	-1.866	-2.613	-3.201	-3.263	-0.14375995
	8.45	3.37083364	3.3610	2.3162	3.6721	2.2826	-1.021	1.388	0.481	-0.619	-1.192	-1.702	-2.423	-2.991	-3.053	-0.14362196
	8.45	3.37514567	3.3652	2.2437	3.6796	2.3857	-0.839	1.410	0.578	-0.483	-1.037	-1.530	-2.221	-2.762	-2.822	-0.14337431
	8.45	3.38559151	3.3753	2.1908	3.6902	2.4822	-0.707	1.333	0.604	-0.403	-0.933	-1.403	-2.054	-2.557	-2.617	-0.14277744
	8.45	3.48230124	3.4685	2.3083	3.6934	2.3894	-1.001	0.993	0.283	-0.714	-1.237	-1.699	-2.339	-2.830	-2.889	-0.13745061
	8.45	3.49487543	3.4805	2.3256	3.6938	2.3753	-1.044	0.944	0.236	-0.760	-1.281	-1.743	-2.381	-2.871	-2.929	-0.13678341
	8.45	3.50000000	3.4854	2.3304	3.6932	2.3687	-1.056	0.944	0.230	-0.769	-1.292	-1.755	-2.395	-2.887	-2.945	-0.13651311
	8.45	3.59204388	3.5723	2.4221	3.6800	2.2348	-1.285	0.983	0.137	-0.931	-1.484	-1.977	-2.666	-3.205	-3.265	-0.13181202
	8.45	3.60331225	3.5827	2.4757	3.6698	2.1417	-1.419	1.059	0.114	-1.004	-1.582	-2.097	-2.829	-3.404	-3.465	-0.13125585
	8.45	3.60447884	3.5838	2.5286	3.6636	2.0642	-1.551	1.060	0.051	-1.098	-1.691	-2.219	-2.979	-3.575	-3.636	-0.13119850
	8.45	3.60470605	3.5840	2.5657	3.6603	2.0138	-1.644	1.040	-0.005	-1.170	-1.772	-2.306	-3.082	-3.688	-3.749	-0.13118734
	8.45	3.60489607	3.5842	2.6298	3.6544	1.9262	-1.805	1.013	-0.099	-1.295	-1.911	-2.458	-3.261	-3.885	-3.947	-0.13117800
	8.45	3.60507751	3.5843	2.6969	3.6484	1.8351	-1.972	0.995	-0.189	-1.419	-2.054	-2.617	-3.443	-4.090	-4.156	-0.13116909
	8.45	3.60826898	3.5869	2.7875	3.6414	1.7166	-2.199	0.955	-0.319	-1.589	-2.248	-2.831	-3.684	-4.360	-4.428	-0.13101249
	8.45	3.60908794	3.5875	2.8510	3.6364	1.6332	-2.358	0.931	-0.409	-1.708	-2.382	-2.979	-3.852	-4.548	-4.618	-0.13097236
	8.45	3.60990644	3.5880	2.9093	3.6318	1.5566	-2.503	0.912	-0.490	-1.816	-2.504	-3.114	-4.006	-4.721	-4.792	-0.13093227
	8.45	3.61075759	3.5885	2.9726	3.6268	1.4736	-2.661	0.897	-0.575	-1.931	-2.635	-3.258	-4.174	-4.909	-4.982	-0.13089061
	8.45	3.61170816	3.5889	3.0505	3.6201	1.3686	-2.856	0.900	-0.657	-2.057	-2.789	-3.432	-4.384	-5.149	-5.228	-0.13084410
	8.45	3.61234426	3.5890	3.1101	3.6153	1.2902	-3.005	0.884	-0.729	-2.158	-2.908	-3.567	-4.543	-5.329	-5.412	-0.13081300
	8.45	3.61297131	3.5891	3.1794	3.6099	1.1991	-3.179	0.857	-0.813	-2.274	-3.045	-3.723	-4.726	-5.538	-5.625	-0.13078235
	8.45	3.61353135	3.5890	3.2522	3.6036	1.1012	-3.361	0.832	-0.895	-2.390	-3.184	-3.885	-4.917	-5.759	-5.850	-0.13075499
	8.45	3.61395288	3.5887	3.3159	3.5981	1.0155	-3.520	0.777	-0.979	-2.493	-3.305	-4.042	-5.087	-5.949	-6.045	-0.13073440
	8.45	3.61439538	3.5882	3.3919	3.5912	0.9117	-3.710	0.697	-1.084	-2.615	-3.451	-4.236	-5.293	-6.175	-6.278	-0.13071279
	8.45	3.61467481	3.5878	3.4484	3.5862	0.8354	-3.851	0.629	-1.168	-2.708	-3.560	-4.381	-5.446	-6.343	-6.451	-0.13069915
	8.45	3.61495423	3.5871	3.5134	3.5803	0.7463	-4.014	0.551	-1.262	-2.813	-3.684	-4.548	-5.621	-6.537	-6.652	-0.13068551
	8.45	3.61520028	3.5862	3.5782	3.5746	0.6587	-4.176	0.464	-1.362	-2.921	-3.809	-4.715	-5.794	-6.731	-6.852	-0.13067351
	8.45	3.61545467	3.5850	3.6464	3.5676	0.5625	-4.346	0.453	-1.370	-2.936	-3.867	-4.865	-5.972	-6.864	-7.049	-0.13066109
	8.45	3.61569214	3.5835	3.7100	3.5613	0.4736	-4.505	0.442	-1.376	-2.949	-3.919	-5.003	-6.138	-6.984	-7.231	-0.13064951
	8.45	3.61602950	3.5805	3.7859	3.5528	0.3633	-4.695	0.451	-1.359	-2.940	-3.964	-5.164	-6.336	-7.120	-7.452	-0.13063305
	8.45	3.61614180	3.5792	3.8270	3.5487	0.3056	-4.797	0.445	-1.361	-2.947	-3.997	-5.253	-6.443	-7.197	-7.570	-0.13062758
	8.45	3.61629176	3.5772	3.8587	3.5458	0.2621	-4.877	0.432	-1.370	-2.959	-4.027	-5.323	-6.525	-7.258	-7.660	-0.13062026
	8.45	3.61636257	3.5762	3.9103	3.5397	0.1860	-5.006	0.470	-1.283	-2.876	-3.992	-5.376	-6.672	-7.353	-7.831	-0.13061681
	8.45	3.61648750	3.5737	3.9791	3.5324	0.0876	-5.178	0.512	-1.161	-2.758	-3.936	-5.430	-6.871	-7.486	-8.062	-0.13061072
	8.45	3.61649585	3.5735	3.9843	3.5317	0.0796	-5.191	0.520	-1.146	-2.743	-3.927	-5.431	-6.887	-7.496	-8.081	-0.13061031
	8.45	3.61652374	3.5728	3.9961	3.5304	0.0626	-5.220	0.529	-1.123	-2.721	-3.916	-5.440	-6.921	-7.518	-8.121	-0.13060895
	8.45	3.61655188	3.5721	4.0079	3.5291	0.0456	-5.250	0.537	-1.100	-2.699	-3.905	-5.448	-6.955	-7.541	-8.161	-0.13060758
	8.45	3.61657977	3.5714	4.0196	3.5278	0.0285	-5.279	0.546	-1.077	-2.677	-3.894	-5.456	-6.990	-7.563	-8.200	-0.13060622
	8.45	3.61660767	3.5706	4.0314	3.5265	0.0115	-5.308	0.555	-1.054	-2.655	-3.882	-5.464	-7.024	-7.586	-8.240	-0.13060486
	8.45	3.61663580	3.5698	4.0431	3.5252	-0.0056	-5.338	0.564	-1.031	-2.633	-3.871	-5.473	-7.058	-7.608	-8.280	-0.13060349
	8.45	3.61666369	3.5690	4.0549	3.5239	-0.0226	-5.367	0.572	-1.008	-2.611	-3.860	-5.481	-7.093	-7.631	-8.320	-0.13060213
	8.45	3.61669135	3.5681	4.0666	3.5226	-0.0397	-5.397	0.581	-0.985	-2.589	-3.849	-5.489	-7.127	-7.653	-8.360	-0.13060078
	8.45	3.61671853	3.5671	4.0783	3.5213	-0.0566	-5.426	0.590	-0.963	-2.567	-3.838	-5.498	-7.161	-7.676	-8.400	-0.13059946
	8.45	3.61674595	3.5662	4.0901	3.5201	-0.0736	-5.455	0.598	-0.940	-2.545	-3.827	-5.506	-7.195	-7.698	-8.440	-0.13059812
	8.45	3.61677313	3.5651	4.1018	3.5188	-0.0906	-5.484	0.607	-0.917	-2.523	-3.816	-5.514	-7.229	-7.720	-8.479	-0.13059680
	8.45	3.61680055	3.5641	4.1135	3.5175	-0.1076	-5.514	0.616	-0.894	-2.501	-3.805	-5.523	-7.263	-7.743	-8.519	-0.13059546
	8.45	3.61682224	3.5632	4.1228	3.5164	-0.1213	-5.537	0.623	-0.876	-2.483	-3.796	-5.529	-7.290	-7.761	-8.551	-0.13059440
	8.45	3.61684418	3.5623	4.1322	3.5154	-0.1349	-5.560	0.630	-0.858	-2.466	-3.787	-5.536	-7.318	-7.779	-8.583	-0.13059333
	8.45	3.61687160	3.5611	4.1439	3.5141	-0.1519	-5.590	0.638	-0.835	-2.444	-3.776	-5.544	-7.352	-7.801	-8.623	-0.13059200
	8.45	3.61689878	3.5598	4.1556	3.5128	-0.1689	-5.619	0.647	-0.812	-2.421	-3.765	-5.552	-7.386	-7.823	-8.662	-0.13059067
	8.45	3.61692595	3.5585	4.1673	3.5115	-0.1859	-5.648	0.652	-0.797	-2.408	-3.759	-5.565	-7.420	-7.850	-8.700	-0.13058935
	8.45	3.61695337	3.5571	4.1779	3.5103	-0.2014	-5.675	0.650	-0.797	-2.407	-3.761	-5.583	-7.450	-7.882	-8.731	-0.13058801
	8.45	3.61698055	3.5556	4.1882	3.5092	-0.2164	-5.700	0.648	-0.797	-2.407	-3.763	-5.601	-7.479	-7.913	-8.761	-0.13058668
	8.45	3.61700797	3.5541	4.1984	3.5081	-0.2314	-5.726	0.647	-0.796	-2.407	-3.766	-5.619	-7.508	-7.943	-8.792	-0.13058535
